,word,audio_complexity,position,sentence,start_time,end_time,set_manually,process,translation,word_occurrence,word_complexity,sentence_complexity,word_importance,sentence_group,speed,speech_volume,ambient_volume,occurrence,display
3402,daughter,0.05517578125,6,What she's doing with her daughter.,,,False,True,Tochter,0.2142857142857142,0.0,0.5311495372168769,0.15625,581,0.6161448629429074,0.5,0.0,3.0,False
3403,my,0.408203125,1,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,Mein,1.0,0.0,0.7497332788448747,0.37744140625,582,0.3966267743184635,0.2414420694112777,0.0,18.0,False
3404,papa,0.4892578125,2,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,Papa,0.0,0.8,0.7497332788448747,0.9995553903281688,582,0.3966267743184635,0.2414420694112777,0.0,0.0,False
3405,when,0.373046875,3,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,als,0.3571428571428571,0.0,0.7497332788448747,0.81689453125,582,0.3966267743184635,0.2414420694112777,0.0,5.0,False
3406,he,0.30517578125,4,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,er,0.5714285714285714,0.0,0.7497332788448747,0.8765869140625,582,0.3966267743184635,0.2414420694112777,0.0,8.0,False
3407,lost,1.0,5,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,verlor,0.0714285714285714,0.2,0.7497332788448747,0.0908203125,582,0.3966267743184635,0.2414420694112777,0.0,1.0,False
3408,his,1.0,6,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,seinen,0.7142857142857143,0.0,0.7497332788448747,0.989776611328125,582,0.3966267743184635,0.2414420694112777,0.0,10.0,False
3409,mind,1.0,7,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,Verstand,0.0714285714285714,0.2,0.7497332788448747,0.65625,582,0.3966267743184635,0.2414420694112777,0.0,1.0,False
3410,my,0.03759765625,8,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1655.66,1656.2,False,True,mein,1.0,0.0,0.7497332788448747,0.0244140625,582,0.3966267743184635,0.2414420694112777,0.0,19.0,False
3411,mama,0.52197265625,9,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1656.2,1656.48,False,True,Mama,0.0,0.6,0.7497332788448747,0.956298828125,582,0.3966267743184635,0.2414420694112777,0.0,0.0,False
3412,she,1.0,10,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1656.82,1656.82,False,True,Mama,0.5714285714285714,0.0,0.7497332788448747,0.7708740234375,582,0.3966267743184635,0.2414420694112777,0.0,8.0,False
3413,she,0.0205078125,11,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",,,False,True,sie,0.6428571428571429,0.0,0.7497332788448747,0.39306640625,582,0.3966267743184635,0.2414420694112777,0.0,9.0,False
3414,kept,0.0185546875,12,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1656.82,1657.82,False,True,aufbewahrt,0.0,0.0,0.7497332788448747,0.9998403755598702,582,0.3966267743184635,0.2414420694112777,0.0,0.0,False
3415,me,0.0205078125,13,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1657.82,1658.06,False,True,mich,1.0,0.0,0.7497332788448747,0.8382568359375,582,0.3966267743184635,0.2414420694112777,0.0,33.0,False
3416,cooking,0.01611328125,14,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1658.06,1658.38,False,True,kochen,0.0,0.2,0.7497332788448747,0.957366943359375,582,0.3966267743184635,0.2414420694112777,0.0,0.0,False
3417,with,0.00537109375,15,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1658.38,1658.64,False,True,mit,1.0,0.0,0.7497332788448747,0.48876953125,582,0.3966267743184635,0.2414420694112777,0.0,15.0,False
3418,her,0.00048828125,16,"My papa... when he... lost his mind, my mama, she... she kept me cooking with her.",1658.64,1659.14,False,True,ihr,0.9285714285714286,0.0,0.7497332788448747,0.885009765625,582,0.3966267743184635,0.2414420694112777,0.4137513533955553,13.0,False
3419,cassoulet,1.0,1,"Cassoulet, confit de canard, all the mother sauces.",,,False,True,Cassoulet,0.0,1.0,0.663010342485794,0.9999999919447048,583,0.6852009766654821,0.2911123633384704,0.0,0.0,True
3420,confit,1.0,2,"Cassoulet, confit de canard, all the mother sauces.",,,False,True,Confit,0.0,1.0,0.663010342485794,0.32861328125,583,0.6852009766654821,0.2911123633384704,0.0,0.0,True
3421,de,1.0,3,"Cassoulet, confit de canard, all the mother sauces.",,,False,True,de,0.0,0.6,0.663010342485794,0.999968513729982,583,0.6852009766654821,0.2911123633384704,0.0,0.0,True
3422,canard,1.0,4,"Cassoulet, confit de canard, all the mother sauces.",,,False,True,Canard,0.0,1.0,0.663010342485794,0.96539306640625,583,0.6852009766654821,0.2911123633384704,0.0,0.0,True
3423,all,1.0,5,"Cassoulet, confit de canard, all the mother sauces.",,,False,True,all,1.0,0.0,0.663010342485794,0.9999860340176384,583,0.6852009766654821,0.2911123633384704,0.0,21.0,False
3424,the,0.40576171875,6,"Cassoulet, confit de canard, all the mother sauces.",,,False,True,die,1.0,0.0,0.663010342485794,0.7918701171875,583,0.6852009766654821,0.2911123633384704,0.0,100.0,False
3425,mother,0.08935546875,7,"Cassoulet, confit de canard, all the mother sauces.",,,False,True,Muttersoßen,0.0,0.0,0.663010342485794,0.957855224609375,583,0.6852009766654821,0.2911123633384704,0.0,0.0,False
3426,sauces,1.0,8,"Cassoulet, confit de canard, all the mother sauces.",1661.96,1662.32,False,True,Muttersoßen,0.0,0.2,0.663010342485794,0.908447265625,583,0.6852009766654821,0.2911123633384704,0.0,0.0,False
3427,cooking,0.3564453125,1,"Cooking has, uh, this way of giving port in a storm.",1665.62,1666.32,False,True,Kochen,0.0714285714285714,0.2,0.647439554588396,0.9999999931313824,584,0.4015490729800836,0.3480700850486755,0.0,1.0,False
3428,has,1.0,2,"Cooking has, uh, this way of giving port in a storm.",,,False,True,hat,0.5714285714285714,0.0,0.647439554588396,0.9879837036132812,584,0.4015490729800836,0.3480700850486755,0.0,8.0,False
3429,uh,1.0,3,"Cooking has, uh, this way of giving port in a storm.",,,True,True,uh,0.7142857142857143,1.0,0.647439554588396,0.3466796875,584,0.4015490729800836,0.3480700850486755,0.0,,False
3430,this,0.548828125,4,"Cooking has, uh, this way of giving port in a storm.",1666.98,1668.02,False,True,diese,1.0,0.0,0.647439554588396,0.996685028076172,584,0.4015490729800836,0.3480700850486755,0.0,25.0,False
3431,way,0.00390625,5,"Cooking has, uh, this way of giving port in a storm.",1668.02,1668.3,False,True,Art,0.1428571428571428,0.0,0.647439554588396,0.02099609375,584,0.4015490729800836,0.3480700850486755,0.0,2.0,False
3432,of,0.09765625,6,"Cooking has, uh, this way of giving port in a storm.",1668.3,1668.48,False,True,von,1.0,0.0,0.647439554588396,0.9887313842773438,584,0.4015490729800836,0.3480700850486755,0.0,32.0,False
3433,giving,0.01220703125,7,"Cooking has, uh, this way of giving port in a storm.",1668.48,1668.68,False,True,geben,0.0,0.0,0.647439554588396,0.846923828125,584,0.4015490729800836,0.3480700850486755,0.0,0.0,False
3434,port,1.0,8,"Cooking has, uh, this way of giving port in a storm.",,,False,True,Hafen,0.0,0.4,0.647439554588396,0.0341796875,584,0.4015490729800836,0.3480700850486755,0.0,0.0,True
3435,in,1.0,9,"Cooking has, uh, this way of giving port in a storm.",1669.06,1669.3,False,True,in,1.0,0.2,0.647439554588396,0.9985780715942384,584,0.4015490729800836,0.3480700850486755,0.0,35.0,False
3436,a,0.0546875,10,"Cooking has, uh, this way of giving port in a storm.",1669.3,1669.54,False,True,einem,1.0,0.0,0.647439554588396,0.9999639987945556,584,0.4015490729800836,0.3480700850486755,0.0,65.0,False
3437,storm,0.20166015625,11,"Cooking has, uh, this way of giving port in a storm.",1669.54,1669.68,False,True,Sturm,0.0,0.2,0.647439554588396,0.662841796875,584,0.4015490729800836,0.3480700850486755,0.2974183748019675,0.0,False
3438,did,0.1953125,1,Did your... your mama... she cook?,1671.9,1672.34,False,True,Hat,0.3571428571428571,0.0,0.5632525556761019,0.7703857421875,585,0.2427004280452367,0.2400691360235214,0.0,5.0,False
3439,your,1.0,2,Did your... your mama... she cook?,1672.34,1672.9,False,True,deine,1.0,0.0,0.5632525556761019,0.955108642578125,585,0.2427004280452367,0.2400691360235214,0.0,20.0,False
3440,your,1.0,3,Did your... your mama... she cook?,1672.9,1674.2,False,True,Ihre,1.0,0.0,0.5632525556761019,0.9691314697265624,585,0.2427004280452367,0.2400691360235214,0.0,21.0,False
3441,mama,0.7099609375,4,Did your... your mama... she cook?,1674.2,1674.52,False,True,Mama,0.0714285714285714,0.6,0.5632525556761019,0.62646484375,585,0.2427004280452367,0.2400691360235214,0.0,1.0,False
3442,she,0.1865234375,5,Did your... your mama... she cook?,1675.22,1675.74,False,True,sie,0.7142857142857143,0.0,0.5632525556761019,0.9999995454254532,585,0.2427004280452367,0.2400691360235214,0.0,10.0,False
3443,cook,1.0,6,Did your... your mama... she cook?,1675.74,1675.96,False,True,gekocht,0.0,0.0,0.5632525556761019,0.927001953125,585,0.2427004280452367,0.2400691360235214,0.0,0.0,False
3444,you,0.0361328125,1,"You know... Irvin Yalom... he once said you, you die twice.",1678.3,1679.0,False,True,Sie,1.0,0.0,0.6908760342431957,0.39306640625,586,0.3240089800355095,0.3480010628700256,0.0,150.0,False
3445,know,0.005859375,2,"You know... Irvin Yalom... he once said you, you die twice.",1679.0,1679.22,False,True,wissen,1.0,0.0,0.6908760342431957,0.863525390625,586,0.3240089800355095,0.3480010628700256,0.0,28.0,False
3446,irvin,1.0,3,"You know... Irvin Yalom... he once said you, you die twice.",,,False,True,Irvin,0.0,1.0,0.6908760342431957,0.963287353515625,586,0.3240089800355095,0.3480010628700256,0.0,0.0,True
3447,yalom,1.0,4,"You know... Irvin Yalom... he once said you, you die twice.",,,False,True,Yalom,0.0,0.0,0.6908760342431957,0.9999999991965184,586,0.3240089800355095,0.3480010628700256,0.0,0.0,True
3448,he,1.0,5,"You know... Irvin Yalom... he once said you, you die twice.",,,False,True,hat,0.6428571428571429,0.0,0.6908760342431957,0.9999999999856144,586,0.3240089800355095,0.3480010628700256,0.0,9.0,False
3449,once,0.365234375,6,"You know... Irvin Yalom... he once said you, you die twice.",1681.36,1681.58,False,True,einmal,0.0,0.2,0.6908760342431957,0.89776611328125,586,0.3240089800355095,0.3480010628700256,0.0,0.0,False
3450,said,0.4697265625,7,"You know... Irvin Yalom... he once said you, you die twice.",1681.58,1681.96,False,True,gesagt,0.1428571428571428,0.2,0.6908760342431957,0.84326171875,586,0.3240089800355095,0.3480010628700256,0.0,2.0,False
3451,you,0.36669921875,8,"You know... Irvin Yalom... he once said you, you die twice.",,,False,True,Sie,1.0,0.0,0.6908760342431957,0.9007568359375,586,0.3240089800355095,0.3480010628700256,0.0,151.0,False
3452,you,1.0,9,"You know... Irvin Yalom... he once said you, you die twice.",1682.06,1682.18,False,True,du,1.0,0.0,0.6908760342431957,0.9989566802978516,586,0.3240089800355095,0.3480010628700256,0.0,152.0,False
3453,die,1.0,10,"You know... Irvin Yalom... he once said you, you die twice.",1682.18,1683.0,False,True,stirbst,0.0,0.2,0.6908760342431957,0.998560905456543,586,0.3240089800355095,0.3480010628700256,0.0,0.0,False
3454,twice,0.00927734375,11,"You know... Irvin Yalom... he once said you, you die twice.",1683.0,1683.44,False,True,zweimal,0.0,0.2,0.6908760342431957,0.9937629699707032,586,0.3240089800355095,0.3480010628700256,0.0,0.0,False
3455,once,0.02099609375,1,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1684.78,1685.3,False,True,Einmal,0.0714285714285714,0.2,0.7208986021967149,0.537109375,587,0.3826628795679775,0.3258458077907562,0.0,1.0,False
3456,when,0.3876953125,2,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1685.3,1685.62,False,True,wenn,0.4285714285714285,0.0,0.7208986021967149,0.57470703125,587,0.3826628795679775,0.3258458077907562,0.0,6.0,False
3457,you,0.0224609375,3,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1685.62,1685.62,False,True,du,1.0,0.0,0.7208986021967149,0.15771484375,587,0.3826628795679775,0.3258458077907562,0.0,153.0,False
3458,stop,1.0,4,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1685.62,1685.88,False,True,Anhalten,0.2142857142857142,0.0,0.7208986021967149,0.09619140625,587,0.3826628795679775,0.3258458077907562,0.0,3.0,False
3459,breathing,0.0595703125,5,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1685.88,1686.38,False,True,aufhörst atmen,0.0,0.2,0.7208986021967149,0.30126953125,587,0.3826628795679775,0.3258458077907562,0.0,0.0,False
3460,and,0.01318359375,6,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1686.38,1687.68,False,True,und,1.0,0.0,0.7208986021967149,0.733642578125,587,0.3826628795679775,0.3258458077907562,0.0,53.0,False
3461,again,0.01416015625,7,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1687.68,1687.92,False,True,wieder,0.4285714285714285,0.0,0.7208986021967149,0.20458984375,587,0.3826628795679775,0.3258458077907562,0.0,6.0,False
3462,when,0.0029296875,8,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1687.92,1688.16,False,True,wenn,0.5,0.0,0.7208986021967149,0.41943359375,587,0.3826628795679775,0.3258458077907562,0.0,7.0,False
3463,somebody,0.015625,9,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1688.16,1688.82,False,True,jemand,0.0,0.2,0.7208986021967149,0.8013916015625,587,0.3826628795679775,0.3258458077907562,0.0,0.0,False
3464,utters,1.0,10,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",,,False,True,ausspricht,0.0,0.6,0.7208986021967149,0.1357421875,587,0.3826628795679775,0.3258458077907562,0.0,0.0,True
3465,your,0.607177734375,11,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1689.88,1690.14,False,True,deinen,1.0,0.0,0.7208986021967149,0.995136260986328,587,0.3826628795679775,0.3258458077907562,0.0,22.0,False
3466,name,0.00390625,12,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1690.14,1690.34,False,True,Namen,0.1428571428571428,0.2,0.7208986021967149,0.9997979402542114,587,0.3826628795679775,0.3258458077907562,0.0,2.0,True
3467,for,0.2568359375,13,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1690.34,1690.56,False,True,zum,1.0,0.2,0.7208986021967149,0.9999681090121156,587,0.3826628795679775,0.3258458077907562,0.0,25.0,False
3468,the,0.02880859375,14,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1690.56,1690.64,False,True,die,1.0,0.0,0.7208986021967149,0.46826171875,587,0.3826628795679775,0.3258458077907562,0.0,101.0,False
3469,last,0.017578125,15,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1690.64,1690.9,False,True,letzten,0.2857142857142857,0.2,0.7208986021967149,0.17724609375,587,0.3826628795679775,0.3258458077907562,0.0,4.0,False
3470,time,0.00048828125,16,"Once, when you stop breathing, and again when somebody... utters your name for the last time.",1690.9,1691.68,False,True,Mal,0.6428571428571429,0.2,0.7208986021967149,0.00390625,587,0.3826628795679775,0.3258458077907562,0.0,9.0,False
3471,i'd,0.00537109375,1,I'd like to hear about your family.,1693.46,1693.74,False,True,Ich,0.2857142857142857,0.0,0.5531410093719792,0.4677734375,588,0.7123811129333355,0.3631730675697326,0.0,4.0,False
3472,like,0.0029296875,2,I'd like to hear about your family.,1693.74,1693.88,False,True,Wie zum Beispiel,1.0,0.2,0.5531410093719792,0.5927734375,588,0.7123811129333355,0.3631730675697326,0.0,21.0,False
3473,to,0.0009765625,3,I'd like to hear about your family.,1693.88,1694.04,False,True,zu,1.0,0.0,0.5531410093719792,0.697998046875,588,0.7123811129333355,0.3631730675697326,0.0,90.0,False
3474,hear,0.0009765625,4,I'd like to hear about your family.,1694.04,1694.24,False,True,hören,0.0,0.0,0.5531410093719792,0.00048828125,588,0.7123811129333355,0.3631730675697326,0.0,0.0,False
3475,about,0.01171875,5,I'd like to hear about your family.,1694.24,1694.52,False,True,von,0.7142857142857143,0.0,0.5531410093719792,0.700439453125,588,0.7123811129333355,0.3631730675697326,0.0,10.0,False
3476,your,0.00146484375,6,I'd like to hear about your family.,1694.52,1694.68,False,True,Ihrer,1.0,0.0,0.5531410093719792,0.52880859375,588,0.7123811129333355,0.3631730675697326,0.0,23.0,False
3477,family,0.00537109375,7,I'd like to hear about your family.,1694.68,1695.18,False,True,Familie,0.2857142857142857,0.0,0.5531410093719792,0.15869140625,588,0.7123811129333355,0.3631730675697326,0.0,4.0,False
3478,keep,0.619873046875,1,Keep them alive a bit longer.,1696.46,1696.46,False,True,Halten,0.1428571428571428,0.0,0.506844286680526,0.1513671875,589,0.7913914726739343,0.1798792630434036,0.5062768851909432,2.0,False
3479,them,0.04296875,2,Keep them alive a bit longer.,1696.46,1696.66,False,True,sie,0.5714285714285714,0.0,0.506844286680526,0.89093017578125,589,0.7913914726739343,0.1798792630434036,0.0,8.0,False
3480,alive,0.00146484375,3,Keep them alive a bit longer.,1696.66,1696.92,False,True,Leben,0.2142857142857142,0.2,0.506844286680526,0.9860382080078124,589,0.7913914726739343,0.1798792630434036,0.0,3.0,False
3481,a,0.103515625,4,Keep them alive a bit longer.,1696.92,1697.04,False,True,ein,1.0,0.0,0.506844286680526,0.0126953125,589,0.7913914726739343,0.1798792630434036,0.0,66.0,False
3482,bit,0.07080078125,5,Keep them alive a bit longer.,1697.04,1697.18,False,True,Bit,0.0714285714285714,0.2,0.506844286680526,0.695068359375,589,0.7913914726739343,0.1798792630434036,0.0,1.0,False
3483,longer,0.00048828125,6,Keep them alive a bit longer.,1697.18,1697.66,False,True,länger,0.0,0.2,0.506844286680526,0.09423828125,589,0.7913914726739343,0.1798792630434036,0.0,0.0,False
3484,if,0.380859375,1,If you'd ever like to teach me.,,,False,True,Wenn,0.7142857142857143,0.0,0.5530943367021817,0.91571044921875,590,0.7193372377258809,0.2083156108856201,0.2511824959135659,10.0,False
3485,you'd,0.09912109375,2,If you'd ever like to teach me.,,,False,True,du willst,0.2142857142857142,0.0,0.5530943367021817,0.01953125,590,0.7193372377258809,0.2083156108856201,0.2511824959135659,3.0,False
3486,ever,0.06494140625,3,If you'd ever like to teach me.,1701.06,1701.22,False,True,jemals,0.5714285714285714,0.2,0.5530943367021817,0.609130859375,590,0.7193372377258809,0.2083156108856201,0.0,8.0,False
3487,like,1.0,4,If you'd ever like to teach me.,1701.22,1701.46,False,True,Wie zum Beispiel,1.0,0.2,0.5530943367021817,0.731201171875,590,0.7193372377258809,0.2083156108856201,0.0,22.0,False
3488,to,1.0,5,If you'd ever like to teach me.,1701.46,1701.54,False,True,zu,1.0,0.0,0.5530943367021817,0.40869140625,590,0.7193372377258809,0.2083156108856201,0.0,91.0,False
3489,teach,1.0,6,If you'd ever like to teach me.,1701.54,1701.74,False,True,beibringen,0.0,0.0,0.5530943367021817,0.03271484375,590,0.7193372377258809,0.2083156108856201,0.0,0.0,False
3490,me,1.0,7,If you'd ever like to teach me.,1701.74,1702.08,False,True,mir,1.0,0.0,0.5530943367021817,0.9997694492340088,590,0.7193372377258809,0.2083156108856201,0.1015924348234381,34.0,False
3491,point,1.0,1,Point is taken.,,,False,True,Punkt,0.0714285714285714,0.2,0.4131610886472506,0.999509334564209,591,0.6161448629429074,0.5,0.0078520990627545,1.0,False
3492,is,1.0,2,Point is taken.,,,False,True,ist,1.0,0.0,0.4131610886472506,0.71435546875,591,0.6161448629429074,0.5,0.0078520990627545,20.0,False
3493,taken,1.0,3,Point is taken.,,,False,True,genommen,0.0,0.2,0.4131610886472506,0.997182846069336,591,0.6161448629429074,0.5,0.0078520990627545,0.0,False
3494,never,0.244140625,1,Never mind.,,,False,True,Schon,0.7142857142857143,0.0,0.3712486496654604,0.97442626953125,592,0.6161448629429074,0.5,0.0078520990627545,10.0,False
3495,mind,0.10205078125,2,Never mind.,,,False,True,Gedanken,0.1428571428571428,0.2,0.3712486496654604,0.8525390625,592,0.6161448629429074,0.5,0.0078520990627545,2.0,False
3496,gun,0.32666015625,1,Gun?,,,False,True,Waffe,0.0714285714285714,0.2,0.2634256287762617,0.9999918937683104,593,0.6161448629429074,0.5,0.0078520990627545,1.0,False
3497,i'm,0.172607421875,1,"I'm saying ""gun""?",1731.25,1731.25,False,True,Ich,1.0,0.0,0.4575179242939082,0.2060546875,594,0.1192029220221175,0.0903705954551696,0.0,26.0,False
3498,saying,1.0,2,"I'm saying ""gun""?",,,False,True,sage,0.0,0.2,0.4575179242939082,0.60302734375,594,0.1192029220221175,0.0903705954551696,0.4390729536027278,0.0,False
3499,gun,0.536376953125,3,"I'm saying ""gun""?",,,False,True,Gewehr,0.1428571428571428,0.2,0.4575179242939082,0.98699951171875,594,0.1192029220221175,0.0903705954551696,0.4390729536027278,2.0,False
3500,très,1.0,1,Très bien.,,,True,True,Très,0.0,0.0,0.4132163077118036,0.9999983061666172,595,0.6161448629429074,0.5,0.4390729536027278,,True
3501,bien,1.0,2,Très bien.,,,True,True,bien,0.0,1.0,0.4132163077118036,0.94439697265625,595,0.6161448629429074,0.5,0.4390729536027278,,True
3502,♪,1.0,1,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,♪,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3503,that's,1.0,2,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,So,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3504,the,1.0,3,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,die,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3505,way,1.0,4,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,Weg,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3506,uh-huh,1.0,5,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,True,"Nein, nein.",0.0,0.0,0.7130349688466372,0.8758544921875,596,0.6161448629429074,0.5,0.4390729536027278,,False
3507,uh-huh,1.0,6,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,True,"Nein, nein.",0.0714285714285714,0.0,0.7130349688466372,0.1044921875,596,0.6161448629429074,0.5,0.4390729536027278,,False
3508,i,1.0,7,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,i,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3509,like,1.0,8,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,gefällt,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3510,it,1.0,9,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,es,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3511,♪,1.0,10,"♪ That's the way, uh-huh, uh-huh, I like it ♪",,,True,False,♪,,,0.7130349688466372,,596,0.6161448629429074,0.5,0.4390729536027278,,True
3512,♪,1.0,1,"♪ Uh-huh, uh-huh, that's the way ♪",,,True,False,♪,,,0.6667443378624957,,597,0.6161448629429074,0.5,0.4390729536027278,,True
3513,uh-huh,1.0,2,"♪ Uh-huh, uh-huh, that's the way ♪",,,True,True,"Nein, nein.",0.1428571428571428,0.0,0.6667443378624957,0.41162109375,597,0.6161448629429074,0.5,0.4390729536027278,,False
3514,uh-huh,1.0,3,"♪ Uh-huh, uh-huh, that's the way ♪",,,True,True,"Nein, nein.",0.2142857142857142,0.0,0.6667443378624957,0.001953125,597,0.6161448629429074,0.5,0.4390729536027278,,False
3515,that's,1.0,4,"♪ Uh-huh, uh-huh, that's the way ♪",,,True,False,So ist,,,0.6667443378624957,,597,0.6161448629429074,0.5,0.4390729536027278,,True
3516,the,1.0,5,"♪ Uh-huh, uh-huh, that's the way ♪",,,True,False,es,,,0.6667443378624957,,597,0.6161448629429074,0.5,0.4390729536027278,,True
3517,way,1.0,6,"♪ Uh-huh, uh-huh, that's the way ♪",,,True,False,mal,,,0.6667443378624957,,597,0.6161448629429074,0.5,0.4390729536027278,,True
3518,♪,1.0,7,"♪ Uh-huh, uh-huh, that's the way ♪",,,True,False,♪,,,0.6667443378624957,,597,0.6161448629429074,0.5,0.4390729536027278,,True
3519,♪,1.0,1,"♪ Uh-huh, uh-huh ♪",,,True,False,♪,,,0.5916769600902332,,598,0.6161448629429074,0.5,0.4390729536027278,,True
3520,uh-huh,1.0,2,"♪ Uh-huh, uh-huh ♪",,,True,True,Uhhuh,0.2857142857142857,0.0,0.5916769600902332,0.4296875,598,0.6161448629429074,0.5,0.4390729536027278,,False
3521,uh-huh,1.0,3,"♪ Uh-huh, uh-huh ♪",,,True,True,uhhuh,0.3571428571428571,0.0,0.5916769600902332,0.00244140625,598,0.6161448629429074,0.5,0.4390729536027278,,False
3522,♪,1.0,4,"♪ Uh-huh, uh-huh ♪",,,True,False,♪,,,0.5916769600902332,,598,0.6161448629429074,0.5,0.4390729536027278,,True
3523,♪,1.0,1,"♪ I like it, uh-huh, uh-huh ♪",,,True,False,♪,,,0.6535594576164615,,599,0.6161448629429074,0.5,0.4390729536027278,,True
3524,i,1.0,2,"♪ I like it, uh-huh, uh-huh ♪",,,True,False,i,,,0.6535594576164615,,599,0.6161448629429074,0.5,0.4390729536027278,,True
3525,like,1.0,3,"♪ I like it, uh-huh, uh-huh ♪",,,True,False,mag,,,0.6535594576164615,,599,0.6161448629429074,0.5,0.4390729536027278,,True
3526,it,1.0,4,"♪ I like it, uh-huh, uh-huh ♪",,,True,False,es,,,0.6535594576164615,,599,0.6161448629429074,0.5,0.4390729536027278,,True
3527,uh-huh,1.0,5,"♪ I like it, uh-huh, uh-huh ♪",,,True,True,"Nein, nein.",0.4285714285714285,0.0,0.6535594576164615,0.16845703125,599,0.6161448629429074,0.5,0.4390729536027278,,False
3528,uh-huh,1.0,6,"♪ I like it, uh-huh, uh-huh ♪",,,True,True,"Nein, nein.",0.5,0.0,0.6535594576164615,0.0107421875,599,0.6161448629429074,0.5,0.4390729536027278,,False
3529,♪,1.0,7,"♪ I like it, uh-huh, uh-huh ♪",,,True,False,♪,,,0.6535594576164615,,599,0.6161448629429074,0.5,0.4390729536027278,,True
3530,♪,1.0,1,"♪ That's the way, uh-huh, uh-huh... ♪",,,True,False,♪,,,0.6792067784838554,,600,0.6161448629429074,0.5,0.4390729536027278,,True
3531,that's,1.0,2,"♪ That's the way, uh-huh, uh-huh... ♪",,,True,False,So ist,,,0.6792067784838554,,600,0.6161448629429074,0.5,0.4390729536027278,,True
3532,the,1.0,3,"♪ That's the way, uh-huh, uh-huh... ♪",,,True,False,die,,,0.6792067784838554,,600,0.6161448629429074,0.5,0.4390729536027278,,True
3533,way,1.0,4,"♪ That's the way, uh-huh, uh-huh... ♪",,,True,False,mal,,,0.6792067784838554,,600,0.6161448629429074,0.5,0.4390729536027278,,True
3534,uh-huh,1.0,5,"♪ That's the way, uh-huh, uh-huh... ♪",,,True,True,"Nein, nein.",0.5714285714285714,0.0,0.6792067784838554,0.976654052734375,600,0.6161448629429074,0.5,0.4390729536027278,,False
3535,uh-huh,1.0,6,"♪ That's the way, uh-huh, uh-huh... ♪",,,True,True,"Nein, nein.",0.6428571428571429,0.0,0.6792067784838554,0.25,600,0.6161448629429074,0.5,0.4390729536027278,,False
3536,♪,1.0,7,"♪ That's the way, uh-huh, uh-huh... ♪",,,True,False,♪,,,0.6792067784838554,,600,0.6161448629429074,0.5,0.4390729536027278,,True
3537,you're,1.0,1,You're so cute.,,,False,True,Du,1.0,0.0,0.4488769576176069,0.3623046875,601,0.6161448629429074,0.5,0.4390729536027278,19.0,False
