,word,audio_complexity,position,sentence,start_time,end_time,set_manually,process,translation,word_occurrence,word_complexity,sentence_complexity,word_importance,sentence_group,speed,speech_volume,ambient_volume,occurrence,display
3117,and,0.17822265625,10,You're gonna tell us every single thing you see and hear at the Tower.,2121.52,2121.76,False,True,und,1.0,0.0,0.6649805038402268,0.044921875,606,0.6318372971164811,0.6647831201553345,0.0,26.0,False
3118,hear,0.0205078125,11,You're gonna tell us every single thing you see and hear at the Tower.,2121.76,2122.06,False,True,hörst,0.0714285714285714,0.0,0.6649805038402268,0.365234375,606,0.6318372971164811,0.6647831201553345,0.0,1.0,False
3119,at,0.02001953125,12,You're gonna tell us every single thing you see and hear at the Tower.,2122.06,2122.3,False,True,im,0.5714285714285714,0.0,0.6649805038402268,0.33935546875,606,0.6318372971164811,0.6647831201553345,0.0,8.0,False
3120,the,0.005859375,13,You're gonna tell us every single thing you see and hear at the Tower.,2122.3,2122.38,False,True,die,1.0,0.0,0.6649805038402268,0.90093994140625,606,0.6318372971164811,0.6647831201553345,0.0,70.0,False
3121,tower,0.0810546875,14,You're gonna tell us every single thing you see and hear at the Tower.,2122.38,2122.9,False,True,Tower,0.1428571428571428,0.0,0.6649805038402268,0.726318359375,606,0.6318372971164811,0.6647831201553345,0.0,2.0,False
3122,especially,0.22216796875,1,Especially when it comes to Homelander.,2123.94,2124.4,False,True,Besonders,0.0714285714285714,0.2,0.5729941371633528,0.999999780249027,607,0.5750857017862266,0.3258387148380279,0.0,1.0,False
3123,when,0.0263671875,2,Especially when it comes to Homelander.,2124.4,2124.88,False,True,wenn,0.1428571428571428,0.0,0.5729941371633528,0.00390625,607,0.5750857017862266,0.3258387148380279,0.0,2.0,False
3124,it,0.00244140625,3,Especially when it comes to Homelander.,2124.88,2125.0,False,True,es,1.0,0.2,0.5729941371633528,0.0029296875,607,0.5750857017862266,0.3258387148380279,0.0,17.0,False
3125,comes,0.00390625,4,Especially when it comes to Homelander.,2125.0,2125.22,False,True,geht,0.1428571428571428,0.0,0.5729941371633528,0.04833984375,607,0.5750857017862266,0.3258387148380279,0.0,2.0,False
3126,to,0.0029296875,5,Especially when it comes to Homelander.,2125.22,2125.46,False,True,um,1.0,0.0,0.5729941371633528,0.00390625,607,0.5750857017862266,0.3258387148380279,0.0,63.0,False
3127,homelander,1.0,6,Especially when it comes to Homelander.,,,False,True,Homelander,0.0714285714285714,0.0,0.5729941371633528,0.9999999999997198,607,0.5750857017862266,0.3258387148380279,0.7532738405375825,1.0,False
3128,please,0.14501953125,1,Please don't pretend like you have a choice.,,,False,True,Bitte,0.5714285714285714,0.2,0.5732103934230628,0.870849609375,608,0.6325610346403169,0.5,0.7532738405375825,8.0,False
3129,don't,0.04345703125,2,Please don't pretend like you have a choice.,,,False,True,nicht,1.0,0.0,0.5732103934230628,0.0029296875,608,0.6325610346403169,0.5,0.7532738405375825,21.0,False
3130,pretend,0.01123046875,3,Please don't pretend like you have a choice.,,,False,True,vortäuschen,0.0,0.4,0.5732103934230628,0.00146484375,608,0.6325610346403169,0.5,0.7532738405375825,0.0,False
3131,like,0.0302734375,4,Please don't pretend like you have a choice.,,,False,True,als,1.0,0.2,0.5732103934230628,0.9815521240234376,608,0.6325610346403169,0.5,0.7532738405375825,17.0,False
3132,you,0.001953125,5,Please don't pretend like you have a choice.,,,False,True,du,1.0,0.0,0.5732103934230628,0.8511962890625,608,0.6325610346403169,0.5,0.7532738405375825,141.0,False
3133,have,1.0,6,Please don't pretend like you have a choice.,,,False,True,hättest,0.7142857142857143,0.0,0.5732103934230628,0.2998046875,608,0.6325610346403169,0.5,0.7532738405375825,10.0,False
3134,a,1.0,7,Please don't pretend like you have a choice.,,,False,True,eine,1.0,0.0,0.5732103934230628,0.22119140625,608,0.6325610346403169,0.5,0.7532738405375825,58.0,False
3135,choice,0.05078125,8,Please don't pretend like you have a choice.,,,False,True,Wahl,0.0,0.2,0.5732103934230628,0.2587890625,608,0.6325610346403169,0.5,0.7532738405375825,0.0,False
3136,i,1.0,1,I look forward to your call.,,,False,True,Ich,1.0,0.0,0.5066959210893037,0.6806640625,609,0.6325610346403169,0.5,0.7532738405375825,86.0,False
3137,look,0.0048828125,2,I look forward to your call.,,,False,True,freue,0.3571428571428571,0.0,0.5066959210893037,0.00439453125,609,0.6325610346403169,0.5,0.7532738405375825,5.0,False
3138,forward,0.00732421875,3,I look forward to your call.,,,False,True,Vorwärts,0.0,0.2,0.5066959210893037,0.00048828125,609,0.6325610346403169,0.5,0.7532738405375825,0.0,False
3139,to,0.009765625,4,I look forward to your call.,,,False,True,freue,1.0,0.0,0.5066959210893037,0.0009765625,609,0.6325610346403169,0.5,0.7532738405375825,64.0,False
3140,your,0.0068359375,5,I look forward to your call.,,,False,True,Ihren,1.0,0.0,0.5066959210893037,0.2353515625,609,0.6325610346403169,0.5,0.7532738405375825,22.0,False
3141,call,0.00439453125,6,I look forward to your call.,,,False,True,Anruf,0.2857142857142857,0.2,0.5066959210893037,0.9939193725585938,609,0.6325610346403169,0.5,0.7532738405375825,4.0,True
3142,easy,0.680908203125,1,Easy peasy.,2154.57,2155.05,False,True,Ganz,0.4285714285714285,0.0,0.4133112386331687,0.2421875,610,0.4901973346679682,0.3120031952857971,0.0262089639331336,6.0,False
3143,peasy,1.0,2,Easy peasy.,2155.05,2155.59,False,True,ruhig,0.0,1.0,0.4133112386331687,0.9999999885562828,610,0.4901973346679682,0.3120031952857971,0.0,0.0,False
3144,i,0.514404296875,1,I don't like it.,2155.85,2156.37,False,True,Das,1.0,0.0,0.4796804773666364,0.18310546875,611,0.4389033273072426,0.8344537615776062,0.0,87.0,False
3145,don't,0.035400390625,2,I don't like it.,2156.37,2156.51,False,True,gefällt,1.0,0.0,0.4796804773666364,0.13330078125,611,0.4389033273072426,0.8344537615776062,0.0,22.0,False
3146,like,0.03125,3,I don't like it.,2156.51,2156.73,False,True,gefällt,1.0,0.2,0.4796804773666364,0.00146484375,611,0.4389033273072426,0.8344537615776062,0.0,18.0,False
3147,it,0.0048828125,4,I don't like it.,2156.73,2156.99,False,True,nicht,1.0,0.2,0.4796804773666364,0.8482666015625,611,0.4389033273072426,0.8344537615776062,0.0,18.0,False
3148,you,0.669677734375,1,You don't back an animal like that into a corner.,,,False,True,man,1.0,0.0,0.6080710728106988,0.531494140625,612,0.7274357625467471,0.6814040541648865,0.2970951381392914,142.0,False
3149,don't,0.21044921875,2,You don't back an animal like that into a corner.,2157.45,2157.69,False,True,nicht,1.0,0.0,0.6080710728106988,0.773681640625,612,0.7274357625467471,0.6814040541648865,0.0,23.0,False
3150,back,0.1435546875,3,You don't back an animal like that into a corner.,2157.69,2157.93,False,True,zurück,0.4285714285714285,0.2,0.6080710728106988,0.0009765625,612,0.7274357625467471,0.6814040541648865,0.0,6.0,True
3151,an,0.14013671875,4,You don't back an animal like that into a corner.,2157.93,2158.07,False,True,ein,0.3571428571428571,0.0,0.6080710728106988,0.9828643798828124,612,0.7274357625467471,0.6814040541648865,0.0,5.0,False
3152,animal,0.00390625,5,You don't back an animal like that into a corner.,2158.07,2158.37,False,True,Tier,0.0,0.0,0.6080710728106988,0.02392578125,612,0.7274357625467471,0.6814040541648865,0.0,0.0,False
3153,like,0.02294921875,6,You don't back an animal like that into a corner.,2158.37,2158.59,False,True,Wie zum Beispiel,1.0,0.2,0.6080710728106988,0.9427490234375,612,0.7274357625467471,0.6814040541648865,0.0,19.0,False
3154,that,0.00244140625,7,You don't back an animal like that into a corner.,2158.59,2158.85,False,True,das,1.0,0.2,0.6080710728106988,0.00439453125,612,0.7274357625467471,0.6814040541648865,0.0,33.0,False
3155,into,0.2138671875,8,You don't back an animal like that into a corner.,2158.85,2159.03,False,True,in,0.4285714285714285,0.0,0.6080710728106988,0.27978515625,612,0.7274357625467471,0.6814040541648865,0.0,6.0,False
3156,a,0.00244140625,9,You don't back an animal like that into a corner.,2159.03,2159.19,False,True,eine,1.0,0.0,0.6080710728106988,0.265625,612,0.7274357625467471,0.6814040541648865,0.0,59.0,False
3157,corner,0.01220703125,10,You don't back an animal like that into a corner.,2159.19,2159.63,False,True,Ecke,0.0,0.0,0.6080710728106988,0.12939453125,612,0.7274357625467471,0.6814040541648865,0.0,0.0,False
3158,fuck,0.581787109375,1,Fuck him.,2161.13,2161.65,False,True,Scheiß,1.0,1.0,0.3712608372314603,0.997295379638672,613,0.261446950168873,0.1679650098085403,0.0,18.0,False
3159,him,0.76953125,2,Fuck him.,,,False,True,ihn,0.7142857142857143,0.0,0.3712608372314603,0.9827880859375,613,0.261446950168873,0.1679650098085403,0.2569790536551721,10.0,False
3160,we,0.267578125,1,We own the cunt.,2162.91,2163.21,False,True,Uns,1.0,0.0,0.4780713382390018,0.948974609375,614,0.5806838754763014,0.3235504031181335,0.0,18.0,False
3161,own,1.0,2,We own the cunt.,2163.21,2163.37,False,True,gehört,0.3571428571428571,0.2,0.4780713382390018,0.9964618682861328,614,0.5806838754763014,0.3235504031181335,0.0,5.0,True
3162,the,1.0,3,We own the cunt.,2163.37,2163.57,False,True,die,1.0,0.0,0.4780713382390018,0.828125,614,0.5806838754763014,0.3235504031181335,0.0,71.0,False
3163,cunt,1.0,4,We own the cunt.,2163.57,2163.77,False,True,Fotze,0.0,1.0,0.4780713382390018,0.9999999935479876,614,0.5806838754763014,0.3235504031181335,0.0,0.0,True
3164,frenchie,1.0,1,Frenchie?,,,False,True,Französin,0.1428571428571428,0.0,0.3963851804908306,0.9999999999999976,615,0.6325610346403169,0.5,0.0,2.0,False
3165,don't,0.026611328125,1,Don't let him out of your sight.,2166.27,2167.83,False,True,Lassen nicht,1.0,0.0,0.5531395977302968,0.0283203125,616,0.3169972832025307,0.3529745936393738,0.1907882734625606,24.0,False
3166,let,0.30810546875,2,Don't let him out of your sight.,2167.83,2167.95,False,True,lassen,0.2857142857142857,0.0,0.5531395977302968,0.00244140625,616,0.3169972832025307,0.3529745936393738,0.0,4.0,False
3167,him,0.0888671875,3,Don't let him out of your sight.,,,False,True,ihn,0.7857142857142857,0.0,0.5531395977302968,0.19384765625,616,0.3169972832025307,0.3529745936393738,0.0,11.0,False
3168,out,0.00244140625,4,Don't let him out of your sight.,2168.05,2168.21,False,True,aus,1.0,0.0,0.5531395977302968,0.8404541015625,616,0.3169972832025307,0.3529745936393738,0.0,15.0,False
3169,of,0.00732421875,5,Don't let him out of your sight.,2168.21,2168.31,False,True,von,1.0,0.0,0.5531395977302968,0.005859375,616,0.3169972832025307,0.3529745936393738,0.0,37.0,False
3170,your,0.0458984375,6,Don't let him out of your sight.,2168.31,2168.37,False,True,Ihre,1.0,0.0,0.5531395977302968,0.0029296875,616,0.3169972832025307,0.3529745936393738,0.0,23.0,False
3171,sight,0.21875,7,Don't let him out of your sight.,2168.37,2169.11,False,True,Augen,0.0,0.0,0.5531395977302968,0.0830078125,616,0.3169972832025307,0.3529745936393738,0.0292989701415483,0.0,False
3172,oui,1.0,1,"Oui, Madame.",,,True,True,Oui,0.0,1.0,0.4249599737523692,0.9998384536011145,617,0.6325610346403169,0.5,0.4364448780649774,,True
3173,madame,1.0,2,"Oui, Madame.",,,False,True,Madame,0.1428571428571428,0.6,0.4249599737523692,0.11962890625,617,0.6325610346403169,0.5,0.4364448780649774,2.0,False
3174,hey,0.38232421875,1,"Hey, what's the trouble, miss?",2182.98,2183.34,False,True,Hey,0.6428571428571429,0.2,0.5531247317940393,0.7972412109375,618,0.6033288581321475,1.0003690719604492,0.0,9.0,False
3175,what's,0.0087890625,2,"Hey, what's the trouble, miss?",2183.54,2183.66,False,True,was ist,0.6428571428571429,0.0,0.5531247317940393,0.0830078125,618,0.6033288581321475,1.0003690719604492,0.3290470526172667,9.0,False
3176,the,1.0,3,"Hey, what's the trouble, miss?",2183.66,2183.68,False,True,das,1.0,0.0,0.5531247317940393,0.123046875,618,0.6033288581321475,1.0003690719604492,0.1861974832809233,72.0,False
3177,trouble,0.46142578125,4,"Hey, what's the trouble, miss?",2183.68,2183.94,False,True,Problem,0.0714285714285714,0.2,0.5531247317940393,0.01513671875,618,0.6033288581321475,1.0003690719604492,0.0,1.0,False
3178,miss,0.640869140625,5,"Hey, what's the trouble, miss?",2184.04,2184.22,False,True,Miss,0.0,0.0,0.5531247317940393,0.0439453125,618,0.6033288581321475,1.0003690719604492,0.0,0.0,False
3179,sir,0.0751953125,1,"Sir, I need you to get out of your car.",2184.24,2184.58,False,True,Sir,0.0,0.0,0.6087617561532451,0.657958984375,619,0.5208212853727233,0.2952877283096313,0.0,0.0,False
3180,i,0.00634765625,2,"Sir, I need you to get out of your car.",2185.32,2185.44,False,True,i,1.0,0.0,0.6087617561532451,0.076171875,619,0.5208212853727233,0.2952877283096313,0.0,88.0,False
3181,need,0.0146484375,3,"Sir, I need you to get out of your car.",2185.44,2185.58,False,True,Notwendigkeit,0.5,0.2,0.6087617561532451,0.208984375,619,0.5208212853727233,0.2952877283096313,0.0,7.0,False
3182,you,0.00537109375,4,"Sir, I need you to get out of your car.",2185.58,2185.76,False,True,Sie,1.0,0.0,0.6087617561532451,0.8101806640625,619,0.5208212853727233,0.2952877283096313,0.1122656146168163,143.0,False
3183,to,0.00537109375,5,"Sir, I need you to get out of your car.",2185.76,2185.88,False,True,zu,1.0,0.0,0.6087617561532451,0.05126953125,619,0.5208212853727233,0.2952877283096313,0.3866715798011365,65.0,False
3184,get,0.00341796875,6,"Sir, I need you to get out of your car.",2185.88,2185.98,False,True,steigen,1.0,0.0,0.6087617561532451,0.005859375,619,0.5208212853727233,0.2952877283096313,0.0,15.0,False
3185,out,0.00439453125,7,"Sir, I need you to get out of your car.",2185.98,2186.16,False,True,aus,1.0,0.0,0.6087617561532451,0.068359375,619,0.5208212853727233,0.2952877283096313,0.0,16.0,False
3186,of,0.00341796875,8,"Sir, I need you to get out of your car.",2186.16,2186.26,False,True,von,1.0,0.0,0.6087617561532451,0.021484375,619,0.5208212853727233,0.2952877283096313,0.1971171643605953,38.0,False
3187,your,0.04345703125,9,"Sir, I need you to get out of your car.",2186.26,2186.32,False,True,Ihrem,1.0,0.0,0.6087617561532451,0.0087890625,619,0.5208212853727233,0.2952877283096313,0.1392690602137816,24.0,False
3188,car,0.0654296875,10,"Sir, I need you to get out of your car.",2186.32,2186.64,False,True,Auto,0.0,0.0,0.6087617561532451,0.90618896484375,619,0.5208212853727233,0.2952877283096313,0.0,0.0,False
3189,well,1.0,1,"Well, what are you talking about?",,,False,True,Na schön.,1.0,0.0,0.531154746665114,0.95465087890625,620,0.7045068625001615,0.5999804735183716,0.2916731468053737,20.0,False
3190,what,0.1875,2,"Well, what are you talking about?",2186.94,2187.18,False,True,Wovon,1.0,0.0,0.531154746665114,0.103515625,620,0.7045068625001615,0.5999804735183716,0.0,37.0,False
3191,are,0.09423828125,3,"Well, what are you talking about?",2187.18,2187.52,False,True,sie werden,1.0,0.0,0.531154746665114,0.080078125,620,0.7045068625001615,0.5999804735183716,0.0,19.0,False
3192,you,0.1865234375,4,"Well, what are you talking about?",2187.52,2187.54,False,True,Sie,1.0,0.0,0.531154746665114,0.15771484375,620,0.7045068625001615,0.5999804735183716,0.0297122005130127,144.0,False
3193,talking,0.0224609375,5,"Well, what are you talking about?",2187.54,2187.82,False,True,reden,0.2142857142857142,0.2,0.531154746665114,0.40380859375,620,0.7045068625001615,0.5999804735183716,0.0,3.0,False
3194,about,0.00390625,6,"Well, what are you talking about?",2187.82,2188.16,False,True,Sie,0.9285714285714286,0.0,0.531154746665114,0.29443359375,620,0.7045068625001615,0.5999804735183716,0.0,13.0,False
3195,fbi,0.5113525390625,1,FBI.,,,False,True,FBI,0.0,0.8,0.3564027206184264,0.9999999982723012,621,0.6325610346403169,0.5,0.0,0.0,False
3196,need,0.47119140625,1,Need to commandeer your vehicle.,,,False,True,Sie,0.5714285714285714,0.2,0.5052042092436035,0.9932403564453124,622,0.6325610346403169,0.5,0.0,8.0,False
3197,to,0.512451171875,2,Need to commandeer your vehicle.,,,False,True,zu,1.0,0.0,0.5052042092436035,0.107421875,622,0.6325610346403169,0.5,0.0,66.0,False
3198,commandeer,1.0,3,Need to commandeer your vehicle.,,,False,True,befehligen,0.0,0.4,0.5052042092436035,0.9999999970512334,622,0.6325610346403169,0.5,0.0,0.0,True
3199,your,0.34521484375,4,Need to commandeer your vehicle.,,,False,True,Ihr,1.0,0.0,0.5052042092436035,0.9865036010742188,622,0.6325610346403169,0.5,0.0,25.0,False
3200,vehicle,0.00244140625,5,Need to commandeer your vehicle.,,,False,True,Fahrzeug,0.0,0.4,0.5052042092436035,0.9981842041015624,622,0.6325610346403169,0.5,0.0,0.0,False
3201,bit,0.01171875,1,Bit of an emergency.,,,False,True,Bit,0.0,0.2,0.4374592320973572,0.9999728202819824,623,0.6325610346403169,0.5,0.0,0.0,False
3202,of,0.00390625,2,Bit of an emergency.,,,False,True,von,1.0,0.0,0.4374592320973572,0.7587890625,623,0.6325610346403169,0.5,0.0,39.0,False
3203,an,0.00341796875,3,Bit of an emergency.,,,False,True,Ein,0.4285714285714285,0.0,0.4374592320973572,0.11181640625,623,0.6325610346403169,0.5,0.0,6.0,False
3204,emergency,0.021484375,4,Bit of an emergency.,,,False,True,Notfall,0.0,0.2,0.4374592320973572,0.9979305267333984,623,0.6325610346403169,0.5,0.0,0.0,False
3205,jesus,0.1083984375,1,Jesus.,,,False,True,Jesus,0.0,0.2,0.2535831002690862,0.9999948143959044,624,0.6325610346403169,0.5,0.0,0.0,False
3206,what,0.0029296875,1,What happened to him?,,,False,True,Was,1.0,0.0,0.4488727641659915,0.0537109375,625,0.6325610346403169,0.5,0.0,38.0,False
3207,happened,0.1142578125,2,What happened to him?,,,False,True,ist,0.0714285714285714,0.0,0.4488727641659915,0.1259765625,625,0.6325610346403169,0.5,0.0,1.0,False
3208,to,0.3330078125,3,What happened to him?,,,False,True,mit,1.0,0.0,0.4488727641659915,0.0205078125,625,0.6325610346403169,0.5,0.0,67.0,False
3209,him,0.619384765625,4,What happened to him?,,,False,True,ihm,0.8571428571428571,0.0,0.4488727641659915,0.97100830078125,625,0.6325610346403169,0.5,0.0,12.0,False
3210,long,0.13818359375,1,"Long story, that.",,,False,True,Lange,0.1428571428571428,0.2,0.448649020850815,0.9892959594726562,626,0.6325610346403169,0.5,0.0,2.0,False
3211,story,0.00341796875,2,"Long story, that.",,,False,True,Geschichte,0.0,0.0,0.448649020850815,0.9990444183349608,626,0.6325610346403169,0.5,0.0,0.0,False
3212,that,1.0,3,"Long story, that.",,,False,True,das,1.0,0.2,0.448649020850815,0.9848251342773438,626,0.6325610346403169,0.5,0.0,34.0,False
3213,uh,1.0,1,"Uh, can I see some ID?",,,True,True,- Nein.,0.9285714285714286,1.0,0.5303065112720984,0.9960441589355468,627,0.6852009766643469,0.3450867831707001,0.0,,False
3214,can,0.21435546875,2,"Uh, can I see some ID?",2210.89,2211.07,False,True,Kann,1.0,0.2,0.5303065112720984,0.20068359375,627,0.6852009766643469,0.3450867831707001,0.0,14.0,False
3215,i,0.01025390625,3,"Uh, can I see some ID?",,,False,True,ich,1.0,0.0,0.5303065112720984,0.30322265625,627,0.6852009766643469,0.3450867831707001,0.0,89.0,False
3216,see,0.3017578125,4,"Uh, can I see some ID?",,,False,True,sehen,0.8571428571428571,0.0,0.5303065112720984,0.162109375,627,0.6852009766643469,0.3450867831707001,0.0,12.0,False
3217,some,1.0,5,"Uh, can I see some ID?",,,False,True,einen,0.2857142857142857,0.0,0.5303065112720984,0.9150390625,627,0.6852009766643469,0.3450867831707001,0.0,4.0,False
3218,id,1.0,6,"Uh, can I see some ID?",,,False,True,Ausweis,0.0,0.2,0.5303065112720984,0.9958839416503906,627,0.6852009766643469,0.3450867831707001,0.0,0.0,False
3219,left,0.060546875,1,Left it in me other pants.,,,False,True,habs,0.0714285714285714,0.2,0.4957092833439492,0.9994778633117676,628,0.6325610346403169,0.5,0.0,1.0,False
3220,it,0.31103515625,2,Left it in me other pants.,,,False,True,habs,1.0,0.2,0.4957092833439492,0.9729156494140624,628,0.6325610346403169,0.5,0.0,19.0,False
3221,in,0.1962890625,3,Left it in me other pants.,,,False,True,in,1.0,0.2,0.4957092833439492,0.92340087890625,628,0.6325610346403169,0.5,0.0,20.0,False
3222,me,0.13720703125,4,Left it in me other pants.,,,False,True,Ich,1.0,0.0,0.4957092833439492,0.9999096989631652,628,0.6325610346403169,0.5,0.0,26.0,False
3223,other,0.533447265625,5,Left it in me other pants.,,,False,True,anderen,0.0714285714285714,0.2,0.4957092833439492,0.9996681213378906,628,0.6325610346403169,0.5,0.0,1.0,False
3224,pants,0.236328125,6,Left it in me other pants.,,,False,True,Hose,0.0,0.0,0.4957092833439492,0.998638153076172,628,0.6325610346403169,0.5,0.0,0.0,False
3225,too,0.43115234375,1,"Too busy saving this one, but you can call my boss.",,,False,True,Zu,0.2142857142857142,0.0,0.623206900744751,0.535888671875,629,0.6325610346403169,0.5,0.0,3.0,False
3226,busy,0.1533203125,2,"Too busy saving this one, but you can call my boss.",,,False,True,beschäftigt,0.0,0.0,0.623206900744751,0.7236328125,629,0.6325610346403169,0.5,0.0,0.0,False
3227,saving,0.44580078125,3,"Too busy saving this one, but you can call my boss.",,,False,True,retten,0.0714285714285714,0.6,0.623206900744751,0.9999862313270568,629,0.6325610346403169,0.5,0.0,1.0,False
3228,this,0.0185546875,4,"Too busy saving this one, but you can call my boss.",,,False,True,das,1.0,0.0,0.623206900744751,0.4853515625,629,0.6325610346403169,0.5,0.0,24.0,False
3229,one,0.021484375,5,"Too busy saving this one, but you can call my boss.",,,False,True,eins,0.3571428571428571,0.0,0.623206900744751,0.970001220703125,629,0.6325610346403169,0.5,0.0,5.0,False
3230,but,0.00830078125,6,"Too busy saving this one, but you can call my boss.",,,False,True,aber,1.0,0.2,0.623206900744751,0.11962890625,629,0.6325610346403169,0.5,0.0,19.0,False
3231,you,0.00439453125,7,"Too busy saving this one, but you can call my boss.",,,False,True,du,1.0,0.0,0.623206900744751,0.21728515625,629,0.6325610346403169,0.5,0.0,145.0,False
3232,can,0.0166015625,8,"Too busy saving this one, but you can call my boss.",,,False,True,kannst,1.0,0.2,0.623206900744751,0.76513671875,629,0.6325610346403169,0.5,0.0,15.0,False
3233,call,0.08154296875,9,"Too busy saving this one, but you can call my boss.",,,False,True,anrufen,0.3571428571428571,0.2,0.623206900744751,0.44189453125,629,0.6325610346403169,0.5,0.0,5.0,False
3234,my,0.1201171875,10,"Too busy saving this one, but you can call my boss.",,,False,True,meinen,1.0,0.0,0.623206900744751,0.90576171875,629,0.6325610346403169,0.5,0.0,24.0,False
3235,boss,0.01220703125,11,"Too busy saving this one, but you can call my boss.",,,False,True,Boss,0.0,0.2,0.623206900744751,0.874267578125,629,0.6325610346403169,0.5,0.0,0.0,False
3236,yeah,0.16650390625,1,"Yeah, okay.",,,False,True,"Ja, das ist gut.",1.0,0.2,0.413313542860515,0.9883346557617188,630,0.6325610346403169,0.5,0.0,19.0,False
3237,okay,0.37890625,2,"Yeah, okay.",,,False,True,gut,1.0,0.0,0.413313542860515,0.10400390625,630,0.6325610346403169,0.5,0.0,26.0,False
3238,uh,1.0,1,"Uh, look, I'll...",,,True,True,Uh,1.0,1.0,0.5067494532399307,0.981781005859375,631,0.6325610346403169,0.5,0.0,,False
3239,look,0.5859375,2,"Uh, look, I'll...",,,False,True,Sehen Sie.,0.4285714285714285,0.0,0.5067494532399307,0.13232421875,631,0.6325610346403169,0.5,0.0,6.0,False
3240,i'll,1.0,3,"Uh, look, I'll...",,,False,True,ich,0.0714285714285714,0.0,0.5067494532399307,0.9976367950439452,631,0.6325610346403169,0.5,0.0,1.0,False
3241,i,0.1982421875,1,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",,,False,True,i,1.0,0.0,0.7322277697469121,0.656494140625,632,0.863674887714946,0.6203163266181946,0.0,90.0,False
3242,can,0.64111328125,2,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",,,False,True,kann,1.0,0.2,0.7322277697469121,0.94952392578125,632,0.863674887714946,0.6203163266181946,0.0,16.0,False
3243,get,1.0,3,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",,,False,True,erhalten,1.0,0.0,0.7322277697469121,0.7724609375,632,0.863674887714946,0.6203163266181946,0.0,16.0,False
3244,you,1.0,4,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",,,False,True,Ich,1.0,0.0,0.7322277697469121,0.7701416015625,632,0.863674887714946,0.6203163266181946,0.0,146.0,False
3245,get,0.0166015625,5,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2211.07,2211.39,False,True,bringen,1.0,0.0,0.7322277697469121,0.9923591613769532,632,0.863674887714946,0.6203163266181946,0.0,17.0,False
3246,you,0.53173828125,6,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2211.39,2211.51,False,True,Sie,1.0,0.0,0.7322277697469121,0.8612060546875,632,0.863674887714946,0.6203163266181946,0.0,147.0,False
3247,guys,0.04736328125,7,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2211.51,2211.65,False,True,euch,0.4285714285714285,0.0,0.7322277697469121,0.2236328125,632,0.863674887714946,0.6203163266181946,0.0,6.0,False
3248,to,0.3505859375,8,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2211.65,2211.77,False,True,ins,1.0,0.0,0.7322277697469121,0.9997375011444092,632,0.863674887714946,0.6203163266181946,0.0,68.0,False
3249,the,0.03759765625,9,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2211.77,2211.81,False,True,die,1.0,0.0,0.7322277697469121,0.33056640625,632,0.863674887714946,0.6203163266181946,0.0,73.0,False
3250,hospital,0.00341796875,10,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2211.81,2212.19,False,True,Krankenhaus,0.1428571428571428,0.0,0.7322277697469121,0.08544921875,632,0.863674887714946,0.6203163266181946,0.0,2.0,False
3251,but,0.005859375,11,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2212.19,2212.39,False,True,aber,1.0,0.2,0.7322277697469121,0.94354248046875,632,0.863674887714946,0.6203163266181946,0.0,20.0,False
3252,we're,0.015869140625,12,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2212.39,2212.71,False,True,wir sind,0.2142857142857142,0.0,0.7322277697469121,0.39404296875,632,0.863674887714946,0.6203163266181946,0.0,3.0,False
3253,out,1.0,13,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2212.71,2212.83,False,True,mitten,1.0,0.0,0.7322277697469121,0.3828125,632,0.863674887714946,0.6203163266181946,0.0,17.0,False
3254,in,1.0,14,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2212.83,2212.89,False,True,im,1.0,0.2,0.7322277697469121,0.48681640625,632,0.863674887714946,0.6203163266181946,0.0,21.0,False
3255,the,0.00732421875,15,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2212.89,2212.89,False,True,die,1.0,0.0,0.7322277697469121,0.275390625,632,0.863674887714946,0.6203163266181946,0.0,74.0,False
3256,middle,0.15234375,16,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2212.89,2213.05,False,True,Mitte,0.0,0.2,0.7322277697469121,0.845703125,632,0.863674887714946,0.6203163266181946,0.0,0.0,False
3257,of,0.06787109375,17,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2213.05,2213.17,False,True,von,1.0,0.0,0.7322277697469121,0.009765625,632,0.863674887714946,0.6203163266181946,0.0,40.0,False
3258,nowhere,0.015625,18,"I can get you... get you guys to the hospital, but we're out in the middle of nowhere.",2213.17,2213.41,False,True,Nirgendwo,0.0,0.4,0.7322277697469121,0.001953125,632,0.863674887714946,0.6203163266181946,0.0,0.0,False
